time:20140130, dvT0:1.10, dvHigh:1.13
time:20150130, dvT0:1.07, dvHigh:1.11
time:20160129, dvT0:0.70, dvHigh:0.99
No183 SZ000860: avgDV:1.02, avgHighDV:1.12, LastDV:1.37
time:20120131, dvT0:1.02, dvHigh:1.05
time:20130131, dvT0:1.13, dvHigh:1.21
time:20140130, dvT0:0.92, dvHigh:1.08
time:20150130, dvT0:1.08, dvHigh:1.15
time:20160129, dvT0:0.95, dvHigh:1.09
No184 SZ300035: avgDV:1.02, avgHighDV:1.14, LastDV:2.87
time:20120131, dvT0:0.94, dvHigh:1.08
time:20130131, dvT0:1.26, dvHigh:1.28
time:20140130, dvT0:1.14, dvHigh:1.20
time:20150130, dvT0:1.06, dvHigh:1.11
time:20160129, dvT0:0.71, dvHigh:1.01
No185 SZ300198: avgDV:1.02, avgHighDV:1.14, LastDV:2.25
time:20120131, dvT0:0.91, dvHigh:1.02
time:20130131, dvT0:1.31, dvHigh:1.35
time:20140130, dvT0:1.04, dvHigh:1.09
time:20150130, dvT0:1.14, dvHigh:1.18
time:20160129, dvT0:0.70, dvHigh:1.07
No186 SZ002223: avgDV:1.02, avgHighDV:1.14, LastDV:2.18
time:20120131, dvT0:0.83, dvHigh:1.01
time:20130131, dvT0:1.11, dvHigh:1.11
time:20140130, dvT0:1.23, dvHigh:1.28
time:20150130, dvT0:1.21, dvHigh:1.28
time:20160129, dvT0:0.73, dvHigh:1.01
No187 SZ000078: avgDV:1.02, avgHighDV:1.16, LastDV:2.14
time:20120131, dvT0:0.99, dvHigh:1.04
time:20130131, dvT0:1.37, dvHigh:1.58
time:20140130, dvT0:1.04, dvHigh:1.08
time:20150130, dvT0:1.04, dvHigh:1.10
time:20160129, dvT0:0.65, dvHigh:1.00
No188 SZ000912: avgDV:1.02, avgHighDV:1.14, LastDV:1.33
time:20120131, dvT0:0.94, dvHigh:1.02
time:20130131, dvT0:1.11, dvHigh:1.13
time:20140130, dvT0:1.07, dvHigh:1.08
time:20150130, dvT0:1.27, dvHigh:1.44
time:20160129, dvT0:0.71, dvHigh:1.05
No189 SH600608: avgDV:1.02, avgHighDV:1.12, LastDV:2.36
time:20120131, dvT0:1.08, dvHigh:1.09
time:20130131, dvT0:1.16, dvHigh:1.16
time:20140130, dvT0:1.08, dvHigh:1.14
time:20150130, dvT0:1.08, dvHigh:1.20
time:20160129, dvT0:0.70, dvHigh:1.01
No190 SZ002428: avgDV:1.02, avgHighDV:1.12, LastDV:1.39
time:20120131, dvT0:1.14, dvHigh:1.21
time:20130131, dvT0:1.16, dvHigh:1.17
time:20140130, dvT0:1.03, dvHigh:1.09
time:20150130, dvT0:1.03, dvHigh:1.08
time:20160129, dvT0:0.74, dvHigh:1.03
No191 SH600330: avgDV:1.02, avgHighDV:1.16, LastDV:1.51
time:20120131, dvT0:1.04, dvHigh:1.14
time:20130131, dvT0:1.02, dvHigh:1.09
time:20140130, dvT0:1.31, dvHigh:1.41
time:20150130, dvT0:1.10, dvHigh:1.13
time:20160129, dvT0:0.63, dvHigh:1.01
No192 SZ002064: avgDV:1.02, avgHighDV:1.12, LastDV:1.63
time:20120131, dvT0:1.09, dvHigh:1.16
time:20130131, dvT0:1.14, dvHigh:1.16
time:20140130, dvT0:1.05, dvHigh:1.07
time:20150130, dvT0:1.11, dvHigh:1.18
time:20160129, dvT0:0.70, dvHigh:1.00
No193 SZ000959: avgDV:1.02, avgHighDV:1.11, LastDV:2.22
time:20120131, dvT0:1.07, dvHigh:1.09
time:20130131, dvT0:1.07, dvHigh:1.23
time:20140130, dvT0:0.95, dvHigh:1.00
time:20150130, dvT0:0.94, dvHigh:1.05
time:20160129, dvT0:1.06, dvHigh:1.19
No194 SZ000929: avgDV:1.02, avgHighDV:1.10, LastDV:2.60
time:20120131, dvT0:1.03, dvHigh:1.09
time:20130131, dvT0:1.07, dvHigh:1.09
time:20140130, dvT0:0.90, dvHigh:1.00
time:20150130, dvT0:1.08, dvHigh:1.21
No195 SZ000921: avgDV:1.02, avgHighDV:1.10, LastDV:2.83
time:20120131, dvT0:1.05, dvHigh:1.07
time:20130131, dvT0:1.18, dvHigh:1.25
time:20140130, dvT0:0.96, dvHigh:1.01
time:20150130, dvT0:1.13, dvHigh:1.15
time:20160129, dvT0:0.78, dvHigh:1.01
No196 SH600685: avgDV:1.02, avgHighDV:1.14, LastDV:1.73
time:20120131, dvT0:1.13, dvHigh:1.18
time:20130131, dvT0:1.07, dvHigh:1.17
time:20140130, dvT0:1.05, dvHigh:1.06
time:20150121, dvT0:1.20, dvHigh:1.22
time:20160129, dvT0:0.64, dvHigh:1.09
No197 SH600572: avgDV:1.02, avgHighDV:1.12, LastDV:2.10
time:20120131, dvT0:1.11, dvHigh:1.15
time:20130131, dvT0:1.18, dvHigh:1.22
time:20150130, dvT0:1.08, dvHigh:1.13
time:20160129, dvT0:0.71, dvHigh:0.99
No198 SZ002202: avgDV:1.02, avgHighDV:1.13, LastDV:2.00
time:20120131, dvT0:1.08, dvHigh:1.11
time:20130131, dvT0:1.10, dvHigh:1.19
time:20140130, dvT0:1.18, dvHigh:1.24
time:20150130, dvT0:1.04, dvHigh:1.12
time:20160129, dvT0:0.70, dvHigh:0.98
No199 SZ000823: avgDV:1.02, avgHighDV:1.12, LastDV:1.38
time:20120131, dvT0:1.12, dvHigh:1.13
time:20130131, dvT0:1.06, dvHigh:1.15
time:20140130, dvT0:1.18, dvHigh:1.22
time:20150130, dvT0:1.05, dvHigh:1.10
time:20160129, dvT0:0.67, dvHigh:1.00
No200 SZ002423: avgDV:1.02, avgHighDV:1.25, LastDV:1.10
time:20120130, dvT0:1.02, dvHigh:1.14
time:20130131, dvT0:1.35, dvHigh:1.63
time:20140130, dvT0:0.98, dvHigh:1.01
time:20150130, dvT0:1.05, dvHigh:1.15
time:20160129, dvT0:0.69, dvHigh:1.32
No201 SZ002026: avgDV:1.02, avgHighDV:1.11, LastDV:1.60
time:20120131, dvT0:1.10, dvHigh:1.13
time:20130131, dvT0:1.10, dvHigh:1.10
time:20140130, dvT0:1.14, dvHigh:1.17
time:20150130, dvT0:1.10, dvHigh:1.13
time:20160129, dvT0:0.64, dvHigh:1.01
No202 SH601137: avgDV:1.02, avgHighDV:1.08, LastDV:1.49
time:20120131, dvT0:1.00, dvHigh:1.14
time:20130131, dvT0:1.03, dvHigh:1.04
time:20140130, dvT0:1.01, dvHigh:1.06
time:20150130, dvT0:1.03, dvHigh:1.08
No203 SZ000960: avgDV:1.02, avgHighDV:1.13, LastDV:0.70
time:20120131, dvT0:1.21, dvHigh:1.27
time:20130131, dvT0:1.15, dvHigh:1.22
time:20140130, dvT0:0.95, dvHigh:1.00
time:20150130, dvT0:1.09, dvHigh:1.15
time:20160126, dvT0:0.69, dvHigh:1.00
No204 SZ000983: avgDV:1.02, avgHighDV:1.12, LastDV:0.54
time:20120131, dvT0:1.10, dvHigh:1.15
time:20130131, dvT0:1.03, dvHigh:1.08
time:20140130, dvT0:0.84, dvHigh:1.00
time:20150130, dvT0:0.95, dvHigh:1.15
time:20160129, dvT0:1.17, dvHigh:1.23
No205 SZ300314: avgDV:1.02, avgHighDV:1.16, LastDV:2.62
time:20130131, dvT0:1.24, dvHigh:1.30
time:20140130, dvT0:1.13, dvHigh:1.17
time:20150130, dvT0:1.07, dvHigh:1.17
time:20160129, dvT0:0.64, dvHigh:1.01
No206 SZ002106: avgDV:1.02, avgHighDV:1.14, LastDV:0.51
time:20120131, dvT0:0.96, dvHigh:1.04
time:20130131, dvT0:1.23, dvHigh:1.34
time:20140130, dvT0:1.25, dvHigh:1.25
time:20150130, dvT0:1.05, dvHigh:1.08
time:20160129, dvT0:0.59, dvHigh:0.99
No207 SH600184: avgDV:1.02, avgHighDV:1.15, LastDV:1.43
time:20120131, dvT0:1.05, dvHigh:1.11
time:20130131, dvT0:1.23, dvHigh:1.36
time:20140130, dvT0:0.96, dvHigh:1.01
time:20150130, dvT0:1.06, dvHigh:1.17
time:20160129, dvT0:0.79, dvHigh:1.11
No208 SH601727: avgDV:1.02, avgHighDV:1.12, LastDV:1.56
time:20120131, dvT0:1.08, dvHigh:1.11
time:20130131, dvT0:1.04, dvHigh:1.06
time:20140130, dvT0:0.95, dvHigh:1.00
time:20150130, dvT0:1.33, dvHigh:1.42
time:20160129, dvT0:0.69, dvHigh:1.01
No209 SZ002571: avgDV:1.02, avgHighDV:1.13, LastDV:2.53
time:20120131, dvT0:0.99, dvHigh:1.02
time:20130131, dvT0:1.26, dvHigh:1.30
time:20140130, dvT0:1.10, dvHigh:1.14
time:20150130, dvT0:1.15, dvHigh:1.20
time:20160129, dvT0:0.58, dvHigh:1.01
No210 SH600781: avgDV:1.02, avgHighDV:1.14, LastDV:1.47
time:20120131, dvT0:1.09, dvHigh:1.12
time:20130131, dvT0:1.05, dvHigh:1.07
time:20140130, dvT0:0.91, dvHigh:1.01
time:20150130, dvT0:1.12, dvHigh:1.15
time:20160129, dvT0:0.91, dvHigh:1.33
No211 SH600054: avgDV:1.02, avgHighDV:1.08, LastDV:1.57
time:20120131, dvT0:1.01, dvHigh:1.04
time:20130131, dvT0:1.15, dvHigh:1.18
time:20140130, dvT0:1.05, dvHigh:1.07
time:20150130, dvT0:1.06, dvHigh:1.09
time:20160129, dvT0:0.81, dvHigh:1.01
No212 SH600227: avgDV:1.02, avgHighDV:1.12, LastDV:1.54
time:20120131, dvT0:1.05, dvHigh:1.08
time:20130131, dvT0:1.03, dvHigh:1.06
time:20140130, dvT0:0.93, dvHigh:1.01
time:20150130, dvT0:0.92, dvHigh:1.21
time:20160129, dvT0:1.14, dvHigh:1.21
No213 SZ000153: avgDV:1.02, avgHighDV:1.09, LastDV:1.58
time:20120131, dvT0:1.01, dvHigh:1.06
time:20130131, dvT0:1.09, dvHigh:1.15
time:20150130, dvT0:0.94, dvHigh:1.06
No214 SH600652: avgDV:1.02, avgHighDV:1.09, LastDV:2.61
time:20120131, dvT0:1.17, dvHigh:1.23
time:20130131, dvT0:1.02, dvHigh:1.04
time:20150130, dvT0:1.05, dvHigh:1.10
time:20160129, dvT0:0.82, dvHigh:1.00
No215 SZ000876: avgDV:1.01, avgHighDV:1.12, LastDV:0.88
time:20120131, dvT0:1.02, dvHigh:1.04
time:20130131, dvT0:1.14, dvHigh:1.23
time:20140130, dvT0:0.81, dvHigh:1.04
time:20150130, dvT0:1.10, dvHigh:1.17
No216 SZ000813: avgDV:1.01, avgHighDV:1.13, LastDV:1.65
time:20120131, dvT0:1.06, dvHigh:1.13
time:20130131, dvT0:1.17, dvHigh:1.24
time:20140130, dvT0:0.94, dvHigh:1.02
time:20150130, dvT0:1.05, dvHigh:1.07
time:20160129, dvT0:0.85, dvHigh:1.21
No217 SH600366: avgDV:1.01, avgHighDV:1.12, LastDV:1.34
time:20120131, dvT0:1.23, dvHigh:1.23
time:20130131, dvT0:1.05, dvHigh:1.11
time:20140130, dvT0:0.95, dvHigh:1.01
time:20150130, dvT0:1.17, dvHigh:1.25
time:20160129, dvT0:0.66, dvHigh:1.00
No218 SZ002613: avgDV:1.01, avgHighDV:1.09, LastDV:1.80
time:20120131, dvT0:0.95, dvHigh:1.02
time:20130131, dvT0:1.02, dvHigh:1.17
time:20140130, dvT0:1.06, dvHigh:1.12
time:20150130, dvT0:1.06, dvHigh:1.14
time:20160129, dvT0:0.97, dvHigh:1.00
No219 SZ002150: avgDV:1.01, avgHighDV:1.11, LastDV:2.48
time:20120131, dvT0:1.00, dvHigh:1.05
time:20130131, dvT0:1.02, dvHigh:1.05
time:20140130, dvT0:1.12, dvHigh:1.17
time:20150130, dvT0:1.13, dvHigh:1.17
time:20160129, dvT0:0.80, dvHigh:1.10
No220 SH600594: avgDV:1.01, avgHighDV:1.14, LastDV:1.91
time:20120131, dvT0:0.87, dvHigh:1.01
time:20130129, dvT0:1.30, dvHigh:1.32
time:20140130, dvT0:1.20, dvHigh:1.21
time:20150130, dvT0:1.08, dvHigh:1.16
time:20160129, dvT0:0.62, dvHigh:1.00
No221 SZ002436: avgDV:1.01, avgHighDV:1.13, LastDV:2.27
time:20120131, dvT0:1.00, dvHigh:1.11
time:20130131, dvT0:1.10, dvHigh:1.16
time:20140122, dvT0:1.01, dvHigh:1.06
time:20150130, dvT0:1.26, dvHigh:1.28
time:20160129, dvT0:0.71, dvHigh:1.01
No222 SZ000697: avgDV:1.01, avgHighDV:1.11, LastDV:1.60
time:20120131, dvT0:1.13, dvHigh:1.16
time:20130131, dvT0:1.11, dvHigh:1.14
time:20140130, dvT0:1.11, dvHigh:1.16
time:20150130, dvT0:1.03, dvHigh:1.07
time:20160129, dvT0:0.69, dvHigh:1.02
No223 SZ002228: avgDV:1.01, avgHighDV:1.06, LastDV:2.47
time:20120131, dvT0:0.93, dvHigh:1.02
time:20130131, dvT0:1.08, dvHigh:1.14
time:20140130, dvT0:1.01, dvHigh:1.01
time:20150130, dvT0:1.03, dvHigh:1.07
No224 SZ300194: avgDV:1.01, avgHighDV:1.16, LastDV:1.83
time:20120131, dvT0:0.89, dvHigh:1.02
time:20130131, dvT0:1.04, dvHigh:1.09
time:20140130, dvT0:1.20, dvHigh:1.21
time:20150130, dvT0:1.08, dvHigh:1.16
time:20160129, dvT0:0.86, dvHigh:1.32
No225 SZ000561: avgDV:1.01, avgHighDV:1.13, LastDV:1.95
time:20120131, dvT0:1.03, dvHigh:1.07
time:20130131, dvT0:1.31, dvHigh:1.43
time:20140130, dvT0:1.02, dvHigh:1.03
time:20150130, dvT0:1.04, dvHigh:1.08
time:20160129, dvT0:0.68, dvHigh:1.05
No226 SH600145: avgDV:1.01, avgHighDV:1.09, LastDV:0.91
time:20120131, dvT0:0.81, dvHigh:1.05
time:20130131, dvT0:1.09, dvHigh:1.11
time:20140130, dvT0:1.11, dvHigh:1.12
time:20150130, dvT0:1.03, dvHigh:1.06
No227 SH600518: avgDV:1.01, avgHighDV:1.10, LastDV:2.78
time:20120131, dvT0:1.07, dvHigh:1.11
time:20130131, dvT0:1.21, dvHigh:1.23
time:20140130, dvT0:0.95, dvHigh:1.04
time:20150130, dvT0:1.06, dvHigh:1.13
time:20160129, dvT0:0.77, dvHigh:0.99
No228 SZ002192: avgDV:1.01, avgHighDV:1.13, LastDV:2.31
time:20120131, dvT0:1.08, dvHigh:1.19
time:20130131, dvT0:1.03, dvHigh:1.10
time:20140130, dvT0:1.00, dvHigh:1.05
time:20150130, dvT0:1.16, dvHigh:1.25
time:20160129, dvT0:0.78, dvHigh:1.03
No229 SH600531: avgDV:1.01, avgHighDV:1.09, LastDV:1.46
time:20120131, dvT0:1.22, dvHigh:1.29
time:20130131, dvT0:1.02, dvHigh:1.05
time:20140130, dvT0:0.94, dvHigh:1.00
time:20150130, dvT0:1.05, dvHigh:1.12
time:20160129, dvT0:0.83, dvHigh:1.00
No230 SZ002254: avgDV:1.01, avgHighDV:1.11, LastDV:1.71
time:20120131, dvT0:1.00, dvHigh:1.07
time:20130131, dvT0:1.12, dvHigh:1.24
time:20140130, dvT0:1.01, dvHigh:1.04
time:20150130, dvT0:1.14, dvHigh:1.18
time:20160129, dvT0:0.79, dvHigh:1.01
No231 SZ000733: avgDV:1.01, avgHighDV:1.13, LastDV:2.40
time:20120131, dvT0:1.00, dvHigh:1.03
time:20130131, dvT0:1.19, dvHigh:1.22
time:20140130, dvT0:1.02, dvHigh:1.05
time:20150130, dvT0:1.18, dvHigh:1.29
time:20160129, dvT0:0.66, dvHigh:1.06
No232 SZ002277: avgDV:1.01, avgHighDV:1.13, LastDV:1.09
time:20120131, dvT0:1.04, dvHigh:1.08
time:20130131, dvT0:1.10, dvHigh:1.19
time:20140130, dvT0:1.12, dvHigh:1.17
time:20150130, dvT0:1.10, dvHigh:1.19
time:20160129, dvT0:0.70, dvHigh:1.00
No233 SH600203: avgDV:1.01, avgHighDV:1.10, LastDV:1.92
time:20120131, dvT0:1.13, dvHigh:1.15
time:20130131, dvT0:1.04, dvHigh:1.09
time:20140130, dvT0:1.10, dvHigh:1.19
time:20150130, dvT0:1.06, dvHigh:1.08
time:20160129, dvT0:0.73, dvHigh:1.01
No234 SH600255: avgDV:1.01, avgHighDV:1.13, LastDV:1.33
time:20120131, dvT0:1.06, dvHigh:1.12
time:20130131, dvT0:1.15, dvHigh:1.27
time:20140130, dvT0:1.05, dvHigh:1.06
time:20150130, dvT0:1.08, dvHigh:1.20
time:20160129, dvT0:0.72, dvHigh:1.01
No235 SZ002169: avgDV:1.01, avgHighDV:1.12, LastDV:2.35
time:20120131, dvT0:0.94, dvHigh:1.04
time:20130131, dvT0:1.05, dvHigh:1.12
time:20140130, dvT0:1.18, dvHigh:1.25
time:20150130, dvT0:1.14, dvHigh:1.19
time:20160129, dvT0:0.74, dvHigh:1.01
No236 SZ002315: avgDV:1.01, avgHighDV:1.14, LastDV:1.59
time:20120131, dvT0:0.89, dvHigh:1.01
time:20130131, dvT0:1.04, dvHigh:1.14
time:20140130, dvT0:1.20, dvHigh:1.25
time:20150130, dvT0:1.19, dvHigh:1.28
time:20160129, dvT0:0.72, dvHigh:1.00
No237 SZ300034: avgDV:1.01, avgHighDV:1.12, LastDV:2.80
time:20120131, dvT0:1.03, dvHigh:1.07
time:20130131, dvT0:1.01, dvHigh:1.16
time:20140130, dvT0:1.18, dvHigh:1.18
time:20150130, dvT0:1.09, dvHigh:1.18
time:20160129, dvT0:0.75, dvHigh:1.03
No238 SZ002593: avgDV:1.01, avgHighDV:1.11, LastDV:2.23
time:20120131, dvT0:1.08, dvHigh:1.09
time:20130131, dvT0:1.03, dvHigh:1.08
time:20140130, dvT0:1.03, dvHigh:1.07
time:20150130, dvT0:1.21, dvHigh:1.30
time:20160129, dvT0:0.70, dvHigh:1.01
No239 SH600679: avgDV:1.01, avgHighDV:1.09, LastDV:2.54
time:20120131, dvT0:0.98, dvHigh:1.05
time:20130131, dvT0:1.03, dvHigh:1.22
time:20140130, dvT0:1.01, dvHigh:1.06
time:20150120, dvT0:1.11, dvHigh:1.12
time:20160129, dvT0:0.93, dvHigh:1.01
No240 SZ002521: avgDV:1.01, avgHighDV:1.11, LastDV:1.42
time:20120131, dvT0:1.04, dvHigh:1.08
time:20130131, dvT0:1.10, dvHigh:1.19
time:20140130, dvT0:1.04, dvHigh:1.06
time:20150130, dvT0:1.18, dvHigh:1.23
time:20160129, dvT0:0.68, dvHigh:1.00
No241 SH601388: avgDV:1.01, avgHighDV:1.06, LastDV:1.16
time:20130131, dvT0:1.06, dvHigh:1.11
time:20140130, dvT0:0.96, dvHigh:1.01
time:20150130, dvT0:1.01, dvHigh:1.07
No242 SH600313: avgDV:1.01, avgHighDV:1.11, LastDV:1.84
time:20120131, dvT0:1.02, dvHigh:1.03
time:20130131, dvT0:1.13, dvHigh:1.16
time:20140130, dvT0:0.91, dvHigh:1.03
time:20150130, dvT0:1.28, dvHigh:1.33
time:20160129, dvT0:0.71, dvHigh:1.00
No243 SZ000518: avgDV:1.01, avgHighDV:1.09, LastDV:1.59
time:20120131, dvT0:1.06, dvHigh:1.11
time:20130131, dvT0:1.06, dvHigh:1.15
time:20140130, dvT0:0.97, dvHigh:1.01
time:20150130, dvT0:1.02, dvHigh:1.07
time:20160129, dvT0:0.94, dvHigh:1.13
No244 SH600580: avgDV:1.01, avgHighDV:1.16, LastDV:1.55
time:20120131, dvT0:1.08, dvHigh:1.11
time:20130131, dvT0:1.32, dvHigh:1.48
time:20140130, dvT0:1.05, dvHigh:1.11
time:20150130, dvT0:0.97, dvHigh:1.10
time:20160129, dvT0:0.62, dvHigh:1.01
No245 SH600080: avgDV:1.01, avgHighDV:1.12, LastDV:1.53
time:20120131, dvT0:1.08, dvHigh:1.09
time:20130131, dvT0:1.10, dvHigh:1.14
time:20140130, dvT0:1.14, dvHigh:1.16
time:20150130, dvT0:1.12, dvHigh:1.21
time:20160129, dvT0:0.61, dvHigh:1.00
No246 SZ002199: avgDV:1.01, avgHighDV:1.13, LastDV:1.59
time:20120131, dvT0:0.98, dvHigh:1.10
time:20130131, dvT0:1.08, dvHigh:1.11
time:20140130, dvT0:1.13, dvHigh:1.29
time:20150130, dvT0:1.11, dvHigh:1.17
time:20160129, dvT0:0.75, dvHigh:1.00
No247 SH600621: avgDV:1.01, avgHighDV:1.10, LastDV:2.51
time:20120131, dvT0:1.02, dvHigh:1.06
time:20130131, dvT0:1.04, dvHigh:1.09
time:20140130, dvT0:0.95, dvHigh:1.00
time:20150130, dvT0:1.34, dvHigh:1.35
time:20160129, dvT0:0.69, dvHigh:1.00
No248 SZ000807: avgDV:1.01, avgHighDV:1.14, LastDV:1.05
time:20120131, dvT0:1.14, dvHigh:1.24
time:20130131, dvT0:1.02, dvHigh:1.05
time:20140130, dvT0:0.94, dvHigh:1.00
time:20150130, dvT0:1.14, dvHigh:1.27
time:20160129, dvT0:0.79, dvHigh:1.14
No249 SZ300039: avgDV:1.01, avgHighDV:1.15, LastDV:1.53
time:20120131, dvT0:0.79, dvHigh:1.01
time:20130131, dvT0:1.17, dvHigh:1.20
time:20140130, dvT0:1.29, dvHigh:1.40
time:20150130, dvT0:1.08, dvHigh:1.12
time:20160129, dvT0:0.71, dvHigh:1.00
No250 SH600676: avgDV:1.01, avgHighDV:1.11, LastDV:1.94
time:20120131, dvT0:1.07, dvHigh:1.07
time:20130131, dvT0:1.04, dvHigh:1.05
time:20140130, dvT0:0.94, dvHigh:0.99
time:20150130, dvT0:1.25, dvHigh:1.44
time:20160129, dvT0:0.74, dvHigh:1.01
No251 SH600645: avgDV:1.01, avgHighDV:1.13, LastDV:1.34
time:20120131, dvT0:1.10, dvHigh:1.10
time:20130131, dvT0:1.17, dvHigh:1.20
time:20140130, dvT0:1.11, dvHigh:1.11
time:20150130, dvT0:1.10, dvHigh:1.23
time:20160129, dvT0:0.54, dvHigh:0.99
No252 SH600100: avgDV:1.01, avgHighDV:1.13, LastDV:1.76
time:20120131, dvT0:1.15, dvHigh:1.19
time:20130131, dvT0:1.05, dvHigh:1.09
time:20140130, dvT0:1.07, dvHigh:1.10
time:20150130, dvT0:1.14, dvHigh:1.28
time:20160129, dvT0:0.62, dvHigh:1.01
No253 SZ002052: avgDV:1.01, avgHighDV:1.16, LastDV:2.53
time:20120130, dvT0:1.11, dvHigh:1.14
time:20130131, dvT0:1.14, dvHigh:1.29
time:20140130, dvT0:0.91, dvHigh:1.10
time:20150130, dvT0:1.19, dvHigh:1.27
time:20160111, dvT0:0.68, dvHigh:1.00
No254 SZ000962: avgDV:1.01, avgHighDV:1.12, LastDV:0.57
time:20120131, dvT0:1.18, dvHigh:1.23
time:20130131, dvT0:1.21, dvHigh:1.24
time:20140130, dvT0:0.96, dvHigh:1.03
time:20150130, dvT0:1.02, dvHigh:1.08
time:20160129, dvT0:0.67, dvHigh:1.01
No255 SZ002031: avgDV:1.01, avgHighDV:1.09, LastDV:2.27
time:20120131, dvT0:0.96, dvHigh:1.01
time:20130131, dvT0:1.07, dvHigh:1.08
time:20140130, dvT0:1.16, dvHigh:1.21
time:20150130, dvT0:1.06, dvHigh:1.15
time:20160113, dvT0:0.79, dvHigh:1.00
No256 SZ002118: avgDV:1.01, avgHighDV:1.13, LastDV:1.33
time:20120131, dvT0:1.24, dvHigh:1.30
time:20130131, dvT0:1.04, dvHigh:1.14
time:20140130, dvT0:0.96, dvHigh:1.04
time:20150130, dvT0:1.10, dvHigh:1.19
time:20160129, dvT0:0.69, dvHigh:1.00
No257 SZ002091: avgDV:1.01, avgHighDV:1.12, LastDV:1.55
time:20120131, dvT0:1.03, dvHigh:1.09
time:20130131, dvT0:1.10, dvHigh:1.13
time:20140130, dvT0:1.22, dvHigh:1.26
time:20150130, dvT0:1.09, dvHigh:1.15
time:20160129, dvT0:0.60, dvHigh:1.00
No258 SZ002696: avgDV:1.01, avgHighDV:1.07, LastDV:2.05
time:20130131, dvT0:1.03, dvHigh:1.09
time:20140130, dvT0:0.92, dvHigh:1.01
time:20150130, dvT0:1.07, dvHigh:1.11
No259 SZ300124: avgDV:1.01, avgHighDV:1.14, LastDV:2.36
time:20120131, dvT0:0.87, dvHigh:1.02
time:20130131, dvT0:1.06, dvHigh:1.12
time:20140130, dvT0:1.19, dvHigh:1.25
time:20150130, dvT0:1.17, dvHigh:1.32
time:20160129, dvT0:0.74, dvHigh:1.00
No260 SZ000576: avgDV:1.01, avgHighDV:1.09, LastDV:1.83
time:20120131, dvT0:0.97, dvHigh:1.01
time:20130131, dvT0:1.15, dvHigh:1.19
time:20140130, dvT0:1.07, dvHigh:1.09
time:20150130, dvT0:1.01, dvHigh:1.07
time:20160129, dvT0:0.84, dvHigh:1.10
No261 SZ002484: avgDV:1.01, avgHighDV:1.12, LastDV:2.41
time:20120131, dvT0:0.96, dvHigh:1.02
time:20130131, dvT0:1.05, dvHigh:1.18
time:20140130, dvT0:1.32, dvHigh:1.34
time:20150130, dvT0:1.07, dvHigh:1.08
time:20160129, dvT0:0.63, dvHigh:0.99
No262 SH600328: avgDV:1.01, avgHighDV:1.07, LastDV:1.46
time:20120131, dvT0:1.04, dvHigh:1.09
time:20130131, dvT0:1.06, dvHigh:1.09
time:20140130, dvT0:0.99, dvHigh:1.01
time:20150130, dvT0:1.08, dvHigh:1.14
time:20160129, dvT0:0.85, dvHigh:1.00
No263 SH601857: avgDV:1.01, avgHighDV:1.07, LastDV:0.88
time:20120131, dvT0:1.05, dvHigh:1.07
time:20130131, dvT0:1.03, dvHigh:1.04
time:20140130, dvT0:0.98, dvHigh:1.01
time:20150130, dvT0:1.08, dvHigh:1.23
time:20160129, dvT0:0.89, dvHigh:1.00
No264 SH600235: avgDV:1.01, avgHighDV:1.11, LastDV:2.05
time:20120131, dvT0:1.02, dvHigh:1.10
time:20130131, dvT0:1.23, dvHigh:1.28
time:20140130, dvT0:0.95, dvHigh:1.06
time:20150130, dvT0:1.10, dvHigh:1.12
time:20160129, dvT0:0.73, dvHigh:1.01
No265 SZ002222: avgDV:1.01, avgHighDV:1.13, LastDV:2.86
time:20120131, dvT0:1.05, dvHigh:1.07
time:20130131, dvT0:1.15, dvHigh:1.23
time:20140130, dvT0:1.10, dvHigh:1.16
time:20150130, dvT0:1.05, dvHigh:1.17
time:20160129, dvT0:0.67, dvHigh:1.01
No266 SZ002493: avgDV:1.01, avgHighDV:1.13, LastDV:1.38
time:20120131, dvT0:1.11, dvHigh:1.15
time:20130131, dvT0:1.03, dvHigh:1.13
time:20140130, dvT0:0.97, dvHigh:1.03
time:20150130, dvT0:1.18, dvHigh:1.32
time:20160129, dvT0:0.74, dvHigh:1.02
No267 SH600311: avgDV:1.01, avgHighDV:1.12, LastDV:0.67
time:20120131, dvT0:1.26, dvHigh:1.33
time:20130131, dvT0:1.03, dvHigh:1.08
time:20140130, dvT0:0.98, dvHigh:1.03
time:20150130, dvT0:1.06, dvHigh:1.18
time:20160129, dvT0:0.70, dvHigh:1.00
No268 SZ002425: avgDV:1.00, avgHighDV:1.11, LastDV:2.78
time:20120131, dvT0:1.02, dvHigh:1.10
time:20130131, dvT0:1.12, dvHigh:1.13
time:20140130, dvT0:1.16, dvHigh:1.20
time:20150130, dvT0:1.08, dvHigh:1.12
time:20160129, dvT0:0.64, dvHigh:1.01
No269 SZ002452: avgDV:1.00, avgHighDV:1.11, LastDV:2.69
time:20120131, dvT0:0.98, dvHigh:1.04
time:20130131, dvT0:1.04, dvHigh:1.09
time:20140130, dvT0:1.04, dvHigh:1.07
time:20150130, dvT0:0.88, dvHigh:1.00
time:20160129, dvT0:1.08, dvHigh:1.37
No270 SZ002454: avgDV:1.00, avgHighDV:1.13, LastDV:1.87
time:20120131, dvT0:1.13, dvHigh:1.20
time:20130131, dvT0:1.06, dvHigh:1.14
time:20140130, dvT0:1.05, dvHigh:1.06
